UniqueID,Topic,In_PubMed,NLM_ID,Journal,Counts,Start_Year,End_Year,URL_CNKI,URL_CAOD,CAOD_Coverage_Start_Year,CAOD_Coverage_End_Year,URL,Content,Login,Free/Pay,Language,Notes,Print_ISSN_NLM,Electronic_ISSN_NLM,Linking_ISSN_NLM,MeSH,Indexed_NLM,Indexed_Embase,Indexed_Embase_NLM,Not_Indexed_NLM_and_Embase,Indexed_NLM_not_in_Embase,Archive_Coverage_Start_Year,Archive_Coverage_Start_Year,PubMed_Journal_Status,PubMed_Start_Year,PubMed_End_Year,MEDLINE_Journal_Status,MEDLINE_Start_Year,MEDLINE_End_Year,PMC_Journal_Status,PMC_Start_Year,PMC_End_Year,PMC_Free_access,PMC_Open_access,PMC_Participation_level,PMC_Deposit_status,PMC_Journal_URL
141641,Child health_1,PARTIAL,101542497,Childhood obesity (Print),6,2010,,NA,NA,NA,NA,https://www.liebertpub.com/loi/chi,HTML/PDF,Y/N,Free/Pay,English,,2153-2168,2153-2176,2153-2168,Adolescent; Child; Obesity,YES,YES,YES,NO,NO,2005,,Currently-indexed,2012,,Currently-indexed,2012,,Indexed,2010,2022,12 months,Some, NIH Portfolio , ,http://www.ncbi.nlm.nih.gov/pmc/?term=%22Child+Obes%22%5Bjournal%5D
83042,Cancer_1,PARTIAL,101528690,Female pelvic medicine & reconstructive surgery,30,2010,,NA,NA,NA,NA,https://journals.lww.com/fpmrs/pages/aboutthejournal.aspx,HTML/PDF,N,Free,English,,2151-8378,2154-4212,2151-8378,Female Urogenital Diseases; Pelvic Organ Prolapse; Reconstructive Surgical Procedures,YES,YES,YES,NO,NO,1995,,Continued-by-another-title,2012,2022,Continued-by-another-title,2012,2022,Not indexed#,NA,NA,NA,NA,NA,NA,NA
596701,Effective practice & health systems_1,NO,101561241,Ma?nedsskrift for almen praksis.,6,2010,,NA,NA,NA,NA,https://www.maanedsskriftet.dk/#_,HTML,N,Free,Dutch,,1904-7002,NR,1904-7002,Medicine,YES,NO,NO,NO,YES,2014,2022,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
438252,Complementary & alternative medicine_1,NO,101530396,GeroPsych,5,2010,,NA,NA,NA,NA,https://econtent.hogrefe.com/loi/gro,HTML,N,Free,English,,1662-9647,1662-971X,1662-9647,Aged; Geriatric Psychiatry,YES,YES,YES,NO,NO,1999,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
50047,Cancer_1,NO,101648583,Journal of clinical and analytical medicine.,33,2010,,NA,NA,NA,NA,https://onlinelibrary.wiley.com/journal/17470080,HTML,N,Free,English,,1309-0720,1309-2014,1309-0720,UPDATE,YES,NO,NO,NO,YES,2005,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
130037,Child health_1,NO,101479888,Egyptian journal of anaesthesia,158,2010,,NA,NA,NA,NA,https://www.tandfonline.com/loi/teja20,HTML,N,Free,English,,1110-1849,1687-1804,1110-1849,Anesthesiology; Critical Care,YES,YES,YES,NO,NO,2010,2022,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
558674,Diagnosis_1,NO,101771197 ,Journal of digestive endoscopy.,6,2010,,NA,NA,NA,NA,https://www.thieme-connect.com/products/ejournals/journal/10.1055/s-00043283,HTML,N,Free,English,,0976-5042,0976-5050,0976-5042,"Digestive System Diseases; Endoscopy, Digestive System",YES,YES,YES,NO,NO,2011,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
116029,Child health_1,NO,101528191,Indian journal of public health research & development,26,2010,,NA,NA,NA,NA,https://ijphrd.com/,PDF,N,Free,English,,0976-0245,0976-5506,0976-0245,Public Health,YES,YES,YES,NO,NO,2001,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
444318,Complementary & alternative medicine_1,NO,101576383,Fujian Zhong yi yao da xue xue bao.,6,2010,2014,-,https://caod.oriprobe.com/journals/fjzyxyxb/Journal_of_Fujian_University_of_Traditional_Chinese_Medicine.htm,1992,,https://www.oriprobe.com/journals/fjzyxyxb.html,HTML/PDF,N,Pay,English/Chinese,,1004-5627 ,NR,NR,"Medicine, Chinese Traditional",YES,NO,NO,NO,YES,1992,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
79901,Cancer_1,NO,101545542,An mo yu kang fu yi xue.,13,2010,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=AMYD,http://caod.oriprobe.com/journals/amydy/Chinese_Manipulation___Rehabilition_Medicine.htm,1989,,https://www.oriprobe.com/journals/amydy.html,HTML/PDF,N,Pay,Chinese/English,,1008-1879,NR,NR,Massage; Musculoskeletal Manipulations; Rehabilitation,YES,NO,NO,NO,YES,1989,2017,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_15284,,NO,101597446,Journal of the Saudi Society of Dermatology and Dermatologic Surgery,,2011,2013,NA,NA,NA,NA,https://www.sciencedirect.com/journal/journal-of-the-saudi-society-of-dermatology-and-dermatologic-surgery/issues,HTML/PDF,Y/N,Free/Pay,English,,2210-836X,2210-8378,2210-836X,Dermatologic Surgical Procedures; Dermatology; Skin Diseases,YES,YES,YES,NO,NO,2011,2013,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
37213,Cancer_1,NO,101717566,Endocrinologia y nutricio?n.,5,2011,2016,NA,NA,NA,NA,https://www.sciencedirect.com/journal/endocrinologia-y-nutricion-english-edition/issues,HTML,N,Free,English,,NR,2173-5093,2173-5093,UPDATE,YES,NO,NO,NO,YES,2011,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_34584,,NO,101597595,Medical Research Journal,,2011,2016,NA,NA,NA,NA,https://journals.lww.com/mrjnrc/Pages/issuelist.aspx,HTML,N,Free,English,,2090-6242,2090-6250,2090-6242,Medicine,YES,NO,NO,NO,YES,2011,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
83400,Cancer_1,NO,101570965,British journal of medicine and medical research,10,2011,2017,NA,NA,NA,NA,https://journaljammr.com/index.php/JAMMR/issue/archive,HTML,N,Free,English,,NR,2231-0614,2231-0614,UPDATE,YES,NO,NO,NO,YES,2011,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_3042,,PARTIAL,101633495,Applied Sciences,,2011,,NA,NA,NA,NA,https://www.mdpi.com/journal/applsci,HTML,N,Free,English,,NR,2076-3417,2076-3417,UPDATE,YES,NO,NO,NO,YES,2011,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_15319,,PARTIAL,101709086,Psoriasis: Targets and Therapy,,2011,,NA,NA,NA,NA,https://www.dovepress.com/psoriasis-targets-and-therapy-archive121,HTML,N,Free,English,,NR,2230-326X,2230-326X,Psoriasis,YES,YES,YES,NO,NO,2011,2020,Currently-indexed,2015,,Unknown,Unknown,Unknown,Indexed,2015,2022,Immediate,All, Full , ,http://www.ncbi.nlm.nih.gov/pmc/journals/3311/
13635,Blood disorders_1,NO,101671426,Asian journal of medical and pharmaceutical researches.,6,2011,,NA,NA,NA,NA,https://journalajrimps.com/index.php/AJRIMPS/issue/archive,HTML,N,Free,English,,NR,2322-4789,2322-4789,UPDATE,YES,NO,NO,NO,YES,2017,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
254718,Child health_1,NO,101721302,Korean journal of adult nursing.,7,2011,,NA,NA,NA,NA,https://kjan.or.kr/index.php?body=archive,HTML,N,Free,English,,NR,2288-338X,NR,Geriatric Nursing; Nursing Care,YES,NO,NO,NO,YES,2013,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
142133,Child health_1,PARTIAL,101644687,International Journal of Health Sciences and Research ,11,2011,,NA,NA,NA,NA,https://www.ijhsr.org/archive_ijhsr.html,PDF,N,Free,English,,NR,2249-9571,2249-9571,UPDATE,YES,NO,NO,NO,YES,2011,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
127070,Child health_1,NO,101656582,NITTE University journal of health science.,14,2011,,NA,NA,NA,NA,https://nitte.edu.in/journal/pages/archives.php,PDF,N,Free,English,,NR,2249-7110,2249-7110,UPDATE,YES,NO,NO,NO,YES,2011,2018,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
295471,Child health_1,NO,101583078,International journal of occupational safety and health,4,2011,,NA,NA,NA,NA,https://www.nepjol.info/index.php/IJOSH/issue/archive,HTML,N,Free,English,,NR,2091-0878,NR,Occupational Health,YES,NO,NO,NO,YES,2011,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
166610,Child health_1,NO,101669824,BIO web of conferences,4,2011,,NA,NA,NA,NA,https://www.bio-conferences.org/component/issues/,HTML/PDF,N,Free,English,,2273-1709,2117-4458,2117-4458,UPDATE,YES,NO,NO,NO,YES,2011,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
138330,Child health_1,NO,101648000,Asian journal of pharmaceutical research and health care.,5,2011,,NA,NA,NA,NA,https://www.informaticsjournals.com/index.php/ajprhc/issue/archive,HTML,N,Free,English,,2250-1444,2250-1460,2250-1460,UPDATE,YES,YES,YES,NO,NO,2009,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
399022,Complementary & alternative medicine_1,NO,101586815,Journal of obstetric anaesthesia and critical care.,14,2011,,NA,NA,NA,NA,https://www.joacc.com/,HTML,N,Free,English,,2249-4472,2249-9539,2249-4472,"Anesthesia, Obstetrical; Critical Care; Pregnancy Complications",YES,NO,NO,NO,YES,2011,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
204808,Child health_1,NO,101620037 ,Journal of Krishna Institute of Medical Sciences University ,5,2011,,NA,NA,NA,NA,https://www.jkimsu.com/archives.html,PDF,N,Free,English,,2231-4261,NR,2231-4261,UPDATE,YES,YES,YES,NO,NO,2012,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
398429,Complementary & alternative medicine_1,NO,101661012,Asian journal of nursing education and research.,4,2011,,NA,NA,NA,NA,https://ajner.com/PastIssues.aspx,HTML,N,Free,English,,2231-1149,2349-2996,2231-1149,UPDATE,YES,NO,NO,NO,YES,2011,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
1117239,Lungs & airways_1,NO,101689710 ,Clinical health promotion.,4,2011,,NA,NA,NA,NA,https://www.clinhealthpromot.org/index.php/clinhp/issue/archive,HTML/PDF,N,Free,English,,2226-5864,2223-7399,2223-7399,Delivery of Health Care; Health Promotion,YES,NO,NO,NO,YES,2011,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
547664,Diagnosis_1,NO,101583753,Hong Kong journal of radiology : HKJR = Xianggang fang she ke yi xue za zhi.,5,2011,,NA,NA,NA,NA,https://www.hkjr.org/pastissue,HTML,N,Free,English,,2223-6619,2307-4620,2223-6619,Radiography; Radiology,YES,YES,YES,NO,NO,2011,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
140227,Child health_1,NO,101564417,Revista espan?ola de nutricio?n humana y diete?tica.,4,2011,,NA,NA,NA,NA,https://www.renhyd.org/index.php/renhyd/issue/archive,HTML/PDF,N,Free,English/Spanish,,2173-1292,2174-5145,2173-1292,Dietetics; Nutritional Physiological Phenomena,YES,YES,YES,NO,NO,2012,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
810800,Heart & circulation_1,PARTIAL,101614458,Open journal of obstetrics and gynecology,11,2011,,NA,NA,NA,NA,https://www.scirp.org/journal/home.aspx?journalid=604,HTML,N,Free,English,,2160-8792,2160-8806,2160-8792,UPDATE,YES,NO,NO,NO,YES,2011,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
795703,Health & safety at work_1,NO,101554998,Annales franc?aises de me?decine d'urgence.,6,2011,,NA,NA,NA,NA,https://afmu.revuesonline.com/component/issues,HTML,N,Free,French,,2108-6524,2108-6591,2108-6591,Emergencies; Emergency Medicine,YES,YES,YES,NO,NO,2015,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
30522,Cancer_1,NO,101609172,Alexandria journal of medicine.,29,2011,,NA,NA,NA,NA,https://www.tandfonline.com/loi/tajm20,HTML,N,Free,English,,2090-5068,2090-5076,2090-5068,Medicine,YES,YES,YES,NO,NO,2011,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_3086,,NO,101719059,Journal of Indian College of Cardiology,,2011,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/journal-of-indian-college-of-cardiology/issues,HTML/PDF,Y/N,Free/Pay,English,,1561-8811,2213-3615,2213-3615,UPDATE,YES,YES,YES,NO,NO,2011,2018,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
1363899,Orthopaedics & trauma_1,NO,9885165,The Egyptian rheumatologist.,5,2011,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/the-egyptian-rheumatologist/issues,HTML,N,Free,English,,1110-1164,2090-2433,1110-1164,Rheumatic Diseases,YES,YES,YES,NO,NO,2011,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
177818,Child health_1,NO,101558161,Zhonghua shi yan yan ke za zhi.,4,2011,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=YKYJ,http://caod.oriprobe.com/journals/ykyj/Chinese_Journal_of_Experimental_Ophthalmology.htm,1983,,https://cjeo-journal.org/archive/,HTML/PDF,Y,Pay,Chinese/English,,2095-0160,NR,NR,Eye Diseases; Ophthalmologic Surgical Procedures,YES,YES,YES,NO,NO,1990,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_4378,,NO,101647153,Italian Journal of Allergy and Clinical Immunology,,2012,2012,NA,NA,NA,NA,http://www.pacinieditore.it/?page_id=8481,PDF,N,Free,Italian,,2385-2089,NR,1120-6373,Allergy and Immunology; Hypersensitivity; Immune System Diseases,YES,NO,NO,NO,YES,2006,2012,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
51989,Cancer_1,NO,101590563,e-SPEN journal,10,2012,2014,NA,NA,NA,NA,https://www.sciencedirect.com/journal/e-spen-journal/issues,HTML,N,Free,English,,NR,2212-8263,2212-8263,Metabolism; Nutritional Physiological Phenomena,YES,NO,NO,NO,YES,2012,2014,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
254650,Child health_1,NO,101631887 ,Taehan Ch'imgu U?ihakhoe chi.,8,2012,2017,NA,NA,NA,NA,https://www.e-jar.org/articles/archive.php,HTML/PDF,N,Free,English/Korean,,NR,2287-7797,NR,Acupuncture Therapy,YES,NO,NO,NO,YES,1984,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
41730,Cancer_1,NO,101568503 ,Journal de radiologie diagnostique et interventionnelle,4,2012,2017,NA,NA,NA,NA,https://www.sciencedirect.com/journal/journal-de-radiologie-diagnostique-et-interventionnelle/issues,HTML/PDF,Y/N,Free/Pay,French,,2211-5706,2211-5714,2211-5714,"Diagnostic Imaging; Radiography, Interventional",YES,NO,NO,NO,YES,2012,2017,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_33051,,NO,101609479,Biochemistry and Pharmacology,,2012,,NA,NA,NA,NA,https://www.longdom.org/biochemistry-pharmacology-open-access/archive.html,HTML/PDF,N,Free,English,,NR,2167-0501,2167-0501,UPDATE,YES,NO,NO,NO,YES,2012,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
153646,Child health_1,NO,101690850,Journal of Islamic Dental Association of Iran,11,2012,,NA,NA,NA,NA,http://jida.ir/browse.php?slc_lang=en&slc_sid=1,HTML,N,Free,English/Persian,,NR,2383-3041,2383-3041,Dentistry,YES,NO,NO,NO,YES,1984,2021,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
171838,Child health_1,NO,101640933 ,"International journal of science and research (Raipur, India)",5,2012,,NA,NA,NA,NA,https://www.ijsr.net/allvolumes.php,HTML,N,Free,English,,NR,2319-7064,2319-7064,UPDATE,YES,NO,NO,NO,YES,2012,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
123258,Child health_1,NO,101648672,International journal of medical research & health sciences.,8,2012,,NA,NA,NA,NA,https://www.ijmrhs.com/archive/,HTML,N,Free,English,,NR,2319-5886,2319-5886,UPDATE,YES,NO,NO,NO,YES,2012,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
130917,Child health_1,NO,101646475,Journal of pediatric and neonatal individualized medicine.,4,2012,,NA,NA,NA,NA,https://jpnim.com/index.php/jpnim/issue/archive,HTML/PDF,N,Free,English,,NR,2281-0692,2281-0692,Pediatrics; Precision Medicine,YES,NO,NO,NO,YES,2012,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
79868,Cancer_1,NO,101726570,"Panamerican journal of trauma, critical care & emergency surgery",4,2012,,NA,NA,NA,NA,https://www.pajtcces.com/lov/PAJT,HTML/PDF,N,Free,English,,NR,2278-5388,2278-5388,Critical Care; Emergencies; Traumatology; Wounds and Injuries,YES,NO,NO,NO,YES,2012,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
415321,Complementary & alternative medicine_1,NO,101641094,Journal of Korean biological nursing science.,8,2012,,NA,NA,NA,NA,http://ocean.kisti.re.kr/IS_mvpopo001P.do?method=multEMain&poid=kbns&sFree=,HTML,N,Free,English,,2383-6415,NR,2383-6415,Biological Science Disciplines; Nursing Research; Nursing,YES,NO,NO,NO,YES,1999,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
30978,Cancer_1,NO,101689792,Journal of cancer research.,4,2012,,NA,NA,NA,NA,https://www.hindawi.com/journals/jcr/contents/,HTML,N,Free,English,,2356-7201,2314-6915,2314-6915,UPDATE,YES,YES,YES,NO,NO,2013,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
129643,Child health_1,NO,101608312 ,Archives of pediatric infectious diseases,8,2012,,NA,NA,NA,NA,https://brieflands.com/journals/archives-of-pediatric-infectious-diseases/archive.html,HTML,N,Free,English,,2322-1828,2322-1836,2322-1828,Child; Infections,YES,YES,YES,NO,NO,2013,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
117721,Child health_1,NO,101618230,International journal of current microbiology and applied sciences,7,2012,,NA,NA,NA,NA,https://www.ijcmas.com/Archives.php,HTML/PDF,N,Free,English,,2319-7692,2319-7706,2319-7692,UPDATE,YES,NO,NO,NO,YES,2015,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
199236,Child health_1,NO,101637479 ,International journal of basic and clinical pharmacology,8,2012,,NA,NA,NA,NA,https://www.ijbcp.com/index.php/ijbcp/issue/archive,HTML,N,Free,English,,2319-2003,2279-0780,2279-0780,UPDATE,YES,NO,NO,NO,YES,2012,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
36514,Cancer_1,NO,101652145,Asian oncology nursing.,5,2012,,NA,NA,NA,NA,https://aon.or.kr/index.php?body=archive,HTML,N,Free,English,,2287-2434,2287-447X,2287-2434,Neoplasms; Oncology Nursing,YES,NO,NO,NO,YES,2010,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
125936,Child health_1,NO,"
101728272",IOSR journal of dental and medical sciences.,9,2012,,NA,NA,NA,NA,https://www.iosrjournals.org/iosr-jdms/pages/archive.html,HTML/PDF,N,Free,English,,2279-0853,2279-0861,2279-0853,UPDATE,YES,NO,NO,NO,YES,2012,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
544373,Diagnosis_1,NO,101602123 ,JEMDS: Journal of Evolution of Medical and Dental Sciences ,6,2012,,NA,NA,NA,NA,https://jemds.com/index.php,PDF,N,Free,English,,2278-4748,2278-4802,2278-4748,UPDATE,YES,NO,NO,NO,YES,2012,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
79858,Cancer_1,NO,101599521,International journal of hospital research.,4,2012,,NA,NA,NA,NA,http://ijhr.iums.ac.ir/browse?_action=issue,HTML,N,Free,English,,2251-8940,2322-2085,2251-8940,Health Services Administration; Hospital Administration,YES,NO,NO,NO,YES,2012,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
114431,Child health_1,NO,101584846,Journal of comprehensive pediatrics.,13,2012,,NA,NA,NA,NA,https://brieflands.com/journals/journal-of-comprehensive-pediatrics/archive.html,HTML,N,Free,English,,2251-8150,2251-8177,2251-8150,Pediatrics,YES,YES,YES,NO,NO,2007,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
433431,Complementary & alternative medicine_1,NO,9887609 ,Physiotherapy practice and research,5,2012,,NA,NA,NA,NA,http://content.iospress.com/journals/physiotherapy-practice-and-research,HTML/PDF,Y/N,Free/Pay,English,,2213-0683,2213-0691,2213-0683,Complementary Therapies; Physical Therapy Modalities,YES,NO,NO,NO,YES,2009,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
303175,Child health_1,NO,101619904,Journal of medical society.,10,2012,,NA,NA,NA,NA,https://www.jmedsoc.org/backissues.asp,HTML,N,Free,English,,0972-4958,2321-662X,0972-4958,Medicine,YES,YES,YES,NO,NO,2012,2021,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
10745,Blood disorders_1,NO,101590583,Zhongguo zu zhi gong cheng yan jiu.,57,2012,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=XDKF,-,-,-,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=XDKF,HTML/PDF,N,Pay,Chinese,,2095-4344,NR,2095-4344,Tissue Engineering,YES,YES,YES,NO,NO,1997,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
213149,Child health_1,NO,101623721,Wound medicine.,15,2013,2020,NA,NA,NA,NA,https://www.sciencedirect.com/journal/wound-medicine/issues,HTML,N,Free,English,,2213-9095,2213-9109,2213-9095,Wounds and Injuries,YES,YES,YES,NO,NO,2013,2020,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
256599,Child health_1,NO,101717427,Journal of midwifery & reproductive health.,6,2013,,NA,NA,NA,NA,https://jmrh.mums.ac.ir/browse?_action=issue,HTML,N,Free,English,,NR,2345-4792,2345-4792,UPDATE,YES,NO,NO,NO,YES,2013,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
262060,Child health_1,NO,101639682,International journal of women's health and reproduction sciences.,5,2013,,NA,NA,NA,NA,https://www.ijwhr.net/archive.php,HTML/PDF,N,Free,English,,NR,2330-4456,2330-4456,UPDATE,YES,YES,YES,NO,NO,2013,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
550104,Diagnosis_1,NO,101696628,Australasian journal of paramedicine.,4,2013,,NA,NA,NA,NA,https://ajp.paramedics.org/index.php/ajp/issue/archive,HTML,N,Free,English,,NR,2202-7270,2202-7270,Emergency Medical Services,YES,NO,NO,NO,YES,2003,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
235433,Child health_1,NO,101653235,Health services and delivery research.,7,2013,,NA,NA,NA,NA,https://www.ncbi.nlm.nih.gov/books/NBK263217/,HTML,N,Free,English,,NR,2050-4357,2050-4349,Delivery of Health Care; Health Services,YES,NO,NO,NO,YES,2013,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
117018,Child health_1,NO,101680187,bioRxiv : the preprint server for biology,146,2013,,NA,NA,NA,NA,https://www.biorxiv.org/archive,HTML,N,Free,English,,NR,NR,NR,NR,YES,NO,NO,NO,YES,2013,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Indexed,2020,2022,Immediate,Some, Full , ,http://www.ncbi.nlm.nih.gov/pmc/?term=%22bioRxiv%22%5Bjournal%5D
51911,Cancer_1,NO,101611161 ,International journal of radiation research.,4,2013,,NA,NA,NA,NA,http://ijrr.com/browse.php?slc_lang=en&slc_sid=1,HTML/PDF,N,Free,English,,2322-3243,2345-4229,2322-3243,Radiobiology; Radiography; Radiotherapy,YES,YES,YES,NO,NO,2003,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
162657,Child health_1,NO,101615484,International journal of community based nursing and midwifery,6,2013,,NA,NA,NA,NA,https://ijcbnm.sums.ac.ir/,HTML/PDF,N,Free,English,,2322-2476,2322-4835,2322-2476,Midwifery; Nursing,YES,NO,NO,NO,YES,2013,,Currently-indexed,2014,,Currently-indexed,2022,,Indexed,2014,2022,Immediate,All, Full , ,http://www.ncbi.nlm.nih.gov/pmc/journals/2598/
167437,Child health_1,NO,101772888 ,International journal of research in medical sciences,9,2013,,NA,NA,NA,NA,https://www.msjonline.org/index.php/ijrms/issue/archive,HTML/PDF,N,Free,English,,2320-6071,2320-6012,2320-6012,Medicine,YES,NO,NO,NO,YES,2013,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
